ID_HOGAR,exp_anim,own_appliances,own_tv,propiatot,propriegotot,pct_elevate,pct_private,pct_family,total_parcels,indice,parcels_notitle,parcels_unclear,parcels_unregistered,avgyears,avg_area,N_plot_own,N_no_document,N_title,tot_area,bono,hh_age,hh_head_fem,ethnic,head_casado,tot_members,tot_males,total_agriculture,hh_primary,no_hhmember,dependents,gastos,working_hours,working_days,mem_prodage,treated,areat,areas,proptrot,rentada,partir,ptrhh_ex,tpropia,tprop_ex,propia_ex,ptrhh_s1,rent_s1,partir_s1,ptrhh_s2,rent_s2,partir_s2,ptrhh_s3,propia_r,prop_rex,tpropia_r,tpropia_rex,ptrhh_r,ptrhh_rex,seedq,plantq,estq,otherpmq,seedq_p,plantq_p,estq_p,otherpmq_p,seedq_r,plantq_r,estq_r,otherpmq_r,seedq_c,plantq_c,estq_c,otherpmq_c,seedq1,plantq1,estq1,otherpmq1,seedq_d,plantq_d,estq_d,seedp,plantp,estp,pmtransc,seedtc,esttc,irrigc,ni_irrigc,lprep_cmo,plant_p,plant_cmo,pest_p,pest_cmo,harv_p,harv_cmo,labortc,lprep_h,lprep_m,lprep_n,lprep_c,lprep_p,plant_h,plant_m,plant_n,plant_c,pest_h,pest_m,pest_n,pest_c,harv_h,harv_m,harv_n,harv_c,ntjmale,ntjfem,ntjchild,ntjhh,ntjhired,ntjorn,pmtrans,aso_trans,siembra,seed,plant,est,otherpm,irrig,monoc,perntjfem,perntjchild,perntjmale,perntjhired,perareas,riego_pp,manq_p,mancost_p,fertq_p,fertcost_p,fungcost_p,inscost_p,herbcost_p,fungq_p,insq_p,riego_p,manuse_p,herbuse_p,nplants,areas_p,vharvl_p,tvharv,lprepp_hp,lprepp_mp,lprepp_np,lprepp_cp,lprepp_pp,ntjhh_p,ntjorn_p,per_pern,sh_ntjfem,sh_ntjchild,sh_ntjmale,sh_ntjhired
010950001999007511545,0,0,0,2,0,1,1,0,2,1,2,0,0,10,.028999999,2,2,0,.0580000001937151,1,39,1,0,0,2,0,1,0,2,1,435,46,34,1,1,.096000000834465,.0240000002086163,0,0,0,.096000000834465,2,.096000000834465,.096000000834465,0,0,0,2,0,0,0,0,0,0,0,0,0,29.54545521736145,0,0,0,0,0,0,0,0,0,0,0,29.54545521736145,0,0,0,29.54545521736145,0,0,0,0,0,0,31,0,0,6,37,6,0,0,200,100,100,0,0,0,0,300,0,4,0,2,200,0,4,0,1,0,0,0,200,0,1,0,0,0,9,0,9,203,212,1,2,1,1,0,0,0,0,1,1,0,0,.95754719,.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010950001999007521422,0,1,1,1,0,0,0,1,1,0,0,0,0,44,.032400001,1,0,1,.0324000008404255,1,70,0,0,0,3,1,0,1,3,2,385,153,90,2,1,.194400005042553,.0101999999023974,0,0,0,.194400005042553,6,.194400005042553,.194400005042553,6,0,0,0,0,0,0,0,0,0,0,0,0,1.363636404275894,56,0,0,1.363636404275894,56,0,0,0,0,0,0,0,0,0,0,1.363636404275894,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,6,0,600,0,6,0,0,0,24,0,24,600,624,0,0,1,1,1,0,0,0,1,1,0,0,.96153843,.052469134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0010999999794876,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0
010950001999007541366,0,0,0,3,0,1,0,1,3,1,3,0,0,29.666666,.14333333,3,3,0,.4300000127404928,1,73,1,0,0,3,2,1,0,3,2,0,60,11,2,1,1.200000047683716,.8999999761581421,0,0,0,1.200000047683716,4,1.200000047683716,1.200000047683716,0,0,0,4,0,0,0,0,0,0,0,0,0,13.63636350631714,10,0,0,13.63636350631714,10,0,0,0,0,0,0,0,0,0,0,13.63636350631714,10,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,40,8,0,0,1,40,8,0,0,0,8,0,0,400,8,0,0,0,32,0,0,32,401,433,0,0,0,1,1,0,0,0,0,0,0,1,.92609584,.74999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2050000037997961,0,0,0,0,0,0,0,0,0,25,0,0,0,0
010950001999007561165,5,1,1,2,0,0,0,1,2,1,2,0,0,9.5,.014049999,2,1,0,.0280999997630715,1,29,0,0,1,4,2,0,1,4,3,198,90,48,2,1,.0799999982118607,.0799999982118607,0,0,0,.0799999982118607,4,.0799999982118607,.0799999982118607,4,0,0,0,0,0,0,0,0,0,0,0,0,1.363636404275894,0,0,18,0,0,0,18,.9090909361839294,0,0,0,.4545454680919647,0,0,0,1.363636404275894,0,0,18,0,0,0,2,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,4,0,0,4,13,0,400,4,4,0,0,16,25,0,41,400,441,1,2,0,1,0,0,1,0,1,.56617647,0,.43382353,.90811968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010950001999010021183,3,1,1,2,0,.5,.5,.5,2,1,1,1,0,30,.16249999,2,1,1,.3250000029802322,1,71,1,0,0,3,1,2,0,3,2,0,108,72,2,1,1.050000011920929,.9751999974250794,0,0,0,1.050000011920929,7,1.050000011920929,1.050000011920929,4,0,0,3,0,0,0,0,0,0,0,0,0,14.54545474052429,0,0,0,.4545454680919647,0,0,0,0,0,0,0,14.09090927243233,0,0,0,14.54545474052429,0,0,0,0,0,0,30,0,0,12,42,12,0,0,0,0,0,0,0,0,0,0,7,14,0,0,0,7,14,0,0,7,14,0,700,7,14,0,0,28,56,0,84,700,784,1,2,0,1,0,0,0,0,0,.66666669,0,.33333334,.89285713,.9287619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010950001999010031187,5,1,0,2,0,.5,.5,.5,2,1,1,1,0,4.5,.41249999,2,1,1,.824999988079071,0,39,0,0,0,5,1,0,1,5,4,1112,128,90,2,1,.375,.3738000020384789,0,0,0,.375,3,.375,.375,0,0,0,3,0,0,0,0,0,0,0,0,0,32.27272701263428,0,0,0,0,0,0,0,0,0,0,0,32.27272701263428,0,0,0,32.27272701263428,0,0,0,0,0,0,8,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,12,3,6,0,0,9,3,6,0,3,3,0,300,0,1,0,0,24,10,12,46,300,346,1,2,1,1,0,0,0,0,0,.21785446,.26432881,.51781678,.86724186,.99680001,0,1500,0,0,0,0,0,0,0,0,0,1,0,0,.6800000071525574,0,0,0,0,0,0,0,0,0,97,0,0,0,0
010950001999010041173,5,1,1,2,0,0,0,.5,2,.5,1,0,0,8,.0058000004,2,1,0,.0116000003181398,0,33,1,0,0,2,0,0,0,2,1,82,42,24,1,1,.0071999998763204,.0035999999381602,0,0,2,.0071999998763204,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,40,0,0,0,200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,200,0,0,0,0,0,6,0,6,200,206,1,2,1,0,1,0,0,0,1,1,0,0,.97087377,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010950001999010051175,3,1,1,4,0,.5,1,0,4,.25,1,0,0,24,.059999999,4,1,3,.2399999983608723,0,62,0,0,1,3,2,1,1,3,2,250,100,80,3,1,.4200000017881393,.3299999982118607,0,0,0,.4200000017881393,6,.4200000017881393,.4200000017881393,6,0,0,0,0,0,0,0,0,0,0,0,0,7.272727310657501,0,0,0,7.272727310657501,0,0,0,0,0,0,0,0,0,0,0,7.272727310657501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300,300,0,0,0,0,600,6,6,0,6,300,6,6,0,6,1,6,0,600,6,6,0,0,19,24,0,43,612,655,0,0,0,1,0,0,0,0,0,.55952382,0,.44047618,.93436193,.78571427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0999999977648258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010950001999010061172,0,1,1,1,0,0,0,1,1,1,1,0,0,5,.0117,1,1,0,.0116999996826053,0,27,0,0,1,4,1,0,0,4,3,100,70,28,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010950001999010071107,5,1,1,1,0,0,1,0,1,1,1,0,0,3,.2,1,1,0,.2000000029802322,0,26,0,0,1,3,2,0,0,3,2,0,70,60,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010950001999010081189,2,1,1,1,0,0,1,0,1,1,1,0,0,34,.029999999,1,1,0,.0299999993294477,1,26,0,0,0,5,3,0,1,5,4,240,66,47,2,1,.0299999993294477,.0199999995529652,0,0,0,.0299999993294477,1,.0299999993294477,.0299999993294477,1,0,0,0,0,0,0,0,0,0,0,0,0,3.181818246841431,0,0,0,3.181818246841431,0,0,0,0,0,0,0,0,0,0,0,3.181818246841431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,100,1,1,0,0,4,4,0,8,100,108,0,0,0,1,0,0,0,0,1,.5,0,.5,.92592591,.66666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010950001999010091177,0,1,1,1,0,0,0,.25,4,.25,1,0,0,7,.014400001,1,1,0,.0576000027358532,0,24,0,0,1,5,4,0,1,5,4,215,96,90,2,1,.0960000045597553,.0930000022053719,0,6,0,.0960000045597553,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,2.727272808551788,0,0,39,0,0,0,0,2.727272808551788,0,0,39,0,0,0,0,2.727272808551788,0,0,39,0,0,0,0,0,0,0,0,0,0,0,600,600,600,0,0,0,0,1200,60,12,6,6,600,12,6,6,6,0,0,0,600,3,3,2,0,75,21,14,110,612,722,0,0,0,1,0,0,1,0,0,.19011009,.12708119,.68280876,.84771693,.96875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0015000000130385,0,0,1,1,0,0,0,2,2,4,.5,0,.5,0
010950001999010111181,0,1,1,1,0,1,0,1,1,1,1,0,0,1,.036400001,1,1,0,.0364000014960766,1,45,0,0,0,9,5,0,1,9,8,1890,204,150,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0299999993294477,0,0,0,0,0,0,0,0,0,92,0,0,0,0
010950001999010121183,0,0,1,2,0,.5,0,1,2,1,2,0,0,4,25.0107,2,2,0,50.02140000090003,0,25,0,0,1,3,1,0,1,3,2,0,75,49,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0049999998882413,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010950001999010511111,0,0,0,1,1,0,0,1,1,1,1,0,0,42,.22,1,1,0,.2199999988079071,1,84,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010950001999010541110,2,1,1,2,1,.5,1,0,2,1,2,0,0,16,.041249998,2,2,0,.0824999995529652,1,49,1,0,0,4,1,0,0,4,3,1531,96,18,3,1,.1299999989569187,.0510000009089708,0,0,0,.1299999989569187,3,.1299999989569187,.1299999989569187,2,0,0,1,0,0,0,2,.0949999988079071,2,.0949999988079071,2,.0949999988079071,2.272727251052856,200,0,0,0,0,0,0,0,0,0,0,2.272727251052856,200,0,0,2.272727251052856,200,0,0,0,0,0,2,4,0,8,10,8,300,0,44,0,0,0,0,0,0,44,0,0,0,3,44,0,9,0,0,0,6,0,300,0,0,0,0,0,15,0,15,303,318,1,2,1,1,1,0,0,1,1,1,0,0,.95300144,.3923077,126,18.18181800842285,3,0,0,0,0,0,0,0,1,1,0,0,.0080000003799796,0,0,0,0,0,0,0,0,0,17,0,0,0,0
010950001999012011127,10,1,1,2,0,1,1,0,2,1,2,0,0,3.5,.052500002,2,2,0,.1050000004470348,0,39,1,0,0,4,1,2,0,4,3,646,115,90,1,1,.5399999879300594,.0035999999090564,0,0,0,.5399999879300594,9,.5399999879300594,.5399999879300594,0,0,0,9,0,0,0,0,0,0,0,0,0,5.45454552769661,50,0,0,2.727272748947144,0,0,0,0,0,0,0,2.727272778749466,50,0,0,5.45454552769661,50,0,0,0,0,0,9,3,0,4,13,4,0,0,0,0,0,0,0,0,0,0,9,9,18,0,0,9,9,18,0,9,9,18,900,6,6,12,0,33,33,66,132,900,1032,1,2,1,1,1,0,0,0,1,.25,.5,.25,.87233168,.0066666668,0,50,0,0,0,0,0,0,0,0,0,1,0,7,.0001999999949476,0,0,1,1,2,0,0,4,4,0,.25,.5,.25,0
010950001999012041233,0,0,1,1,0,1,1,0,1,1,1,0,0,4,.029999999,1,1,0,.0299999993294477,1,26,0,0,1,4,3,0,0,4,3,100,90,42,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0272000003606081,0,0,0,0,0,0,0,0,0,91,0,0,0,0
010950001999012051232,10,0,0,3,1,.66666669,.66666669,0,3,1,0,3,0,39.333332,.35186666,3,0,3,1.055600015446544,0,66,0,0,0,2,1,2,1,2,1,0,119,14,1,1,1.019999977201223,.4199999906122685,0,0,0,1.019999977201223,5,1.019999977201223,1.019999977201223,3,0,0,2,0,0,0,0,0,0,0,0,0,4.090909153223038,0,0,0,4.090909153223038,0,0,0,0,0,0,0,0,0,0,0,4.090909153223038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,5,3,0,0,0,0,0,500,4,0,0,0,14,6,0,20,500,520,0,0,0,1,0,0,0,0,0,.25999999,0,.74000001,.9616096,.41176471,10,0,0,0,0,0,0,0,0,0,1,0,0,0,.7156000230461359,10,10,1,0,0,0,0,1,1,3,0,0,1,0
010950001999012071230,10,1,0,5,0,1,.14285715,.5714286,7,.71428573,4,1,0,28.799999,.033057142,5,4,1,.231400002958253,1,53,0,0,0,10,5,7,1,10,9,1210,86,162,4,1,1.057800012873486,.1105999985011295,0,6,0,1.057800012873486,15,1.048500012606382,1.048500012606382,0,0,0,21,6,0,0,0,0,0,0,0,0,30.45454555749893,0,0,10,28.63636368513107,0,0,10,0,0,0,0,1.818181872367859,0,0,0,30.45454555749893,0,0,10,0,0,0,32,0,0,6,38,6,0,0,0,0,0,0,0,0,0,0,32,37,0,0,0,38,38,0,0,32,56,2,2100,34,53,0,0,136,184,2,322,2100,2422,1,2,1,1,0,0,1,0,1,.5897159,.005602241,.40468186,.8698231,.10455663,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.0036000000400236,1,1,0,2,0,0,0,2,2,7.5,1,0,0,0
010950001999012081229,0,1,1,12,0,1,.75,.25,12,.58333331,5,2,0,23.333334,.084799998,12,5,7,1.017599982675165,0,54,0,0,0,2,1,0,1,2,1,0,70,7,2,1,1.465999960899353,.3632000088691711,0,0,0,.8367999792098999,8,1.465999960899353,.8367999792098999,0,0,0,4,0,0,0,0,0,0,0,0,0,9.54545471072197,3,2,0,10.45454558730125,0,2,0,0,0,0,0,0,0,0,0,10.45454558730125,0,2,0,-.9090908765792847,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,1,0,0,4,8,0,0,4,8,0,800,0,8,0,0,14,31,1,46,800,846,0,0,0,1,1,1,0,0,0,.72321427,.020833334,.25595239,.94579113,.24774899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.7322999979369342,0,0,0,0,0,0,0,0,0,46,0,0,0,0
010950001999012091228,0,0,0,3,1,.33333334,.33333334,.33333334,3,1,3,0,0,36.333332,1.03,3,1,0,3.090000003576279,1,66,0,0,0,3,2,1,1,3,2,0,159,84,1,1,.5400000214576721,.2433999945642427,0,0,0,.5400000214576721,6,.5400000214576721,.5400000214576721,6,0,0,0,0,0,0,0,0,0,0,0,0,13.18181836605072,20,0,0,8.636363685131073,20,0,0,0,0,0,0,4.545454680919647,0,0,0,13.18181836605072,20,0,0,0,0,0,7,0,0,2,9,2,0,0,0,60,60,0,0,0,0,60,6,0,0,0,0,6,0,0,6,0,0,0,600,0,6,3,0,12,6,3,21,606,627,1,2,1,1,1,0,0,0,0,.29166669,.125,.58333337,.96652931,.45074072,0,7500,200,0,0,0,0,0,0,0,0,1,0,16,.023700000019744,0,0,6,0,0,0,0,6,6,9,0,0,1,0
010950001999012101226,5,1,1,3,0,.66666669,1,0,3,1,3,0,0,29,.055,3,3,0,.16499999538064,0,58,0,0,0,5,2,2,1,5,4,435,155,103,4,1,.9499999694526196,.3185000023804605,0,0,0,.9499999694526196,16,.9499999694526196,.9499999694526196,10,0,0,6,0,0,0,0,0,0,0,0,0,61.36363586783409,115,0,0,6.818181842565537,0,0,0,0,0,0,0,54.54545402526856,115,0,0,61.36363586783409,115,0,0,0,0,0,30,7,0,10,40,10,0,0,1200,600,1200,0,0,0,0,2400,30,30,0,12,600,21,22,0,12,21,22,4,1600,18,19,4,0,90,93,8,191,1624,1815,1,2,1,1,1,0,0,0,1,.5129419,.036616161,.45044193,.89637637,.33526316,0,11.3636360168457,0,0,0,0,0,0,0,0,0,1,0,5,.0004999999873689,0,0,6,6,0,0,0,12,12,1,.5,0,.5,0
010950001999012111180,0,0,0,6,0,.5714286,.42857143,.42857143,7,.71428573,5,0,0,14,.081828572,6,5,1,.572799991350621,1,67,1,0,0,2,1,0,0,2,2,0,96,12,0,1,1.611199975013733,.2800000011920929,0,0,0,1.611199975013733,4,1.611199975013733,1.611199975013733,4,0,0,0,0,0,0,0,0,0,0,0,0,4.090909123420715,0,0,10,4.090909123420715,0,0,10,0,0,0,0,0,0,0,0,4.090909123420715,0,0,10,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,400,0,4,0,4,400,0,4,0,0,0,4,0,400,3,0,0,0,3,12,0,15,404,419,0,0,0,1,0,0,1,0,0,.8125,0,.1875,.96421707,.17378353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0959999989718199,0,0,0,0,0,0,0,0,0,5,0,0,0,0
010950001999012121026,3,0,0,9,0,.89999998,1,0,10,1,10,0,0,28.444445,.13901,9,10,0,1.390099994838238,1,65,1,0,0,2,0,1,0,2,2,0,25,30,0,1,.9507000297307968,.1399999968707562,2,0,0,.8309000283479691,7,.9507000297307968,.8309000283479691,3,0,0,2,0,0,0,0,0,0,0,0,0,9.545454800128937,0,0,0,9.545454800128937,0,0,0,0,0,0,0,0,0,0,0,9.545454800128937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,14,0,0,12,4,14,0,0,0,700,0,16,0,8,0,44,4,48,736,784,0,0,0,1,0,0,0,0,1,.90476191,.095238097,0,.9394061,.14725991,0,34.09090805053711,0,0,0,0,0,0,0,0,0,1,0,0,.1547999978065491,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010950001999012521234,0,1,1,2,0,1,0,1,2,1,2,0,0,13,.096999995,2,0,0,.193999994546175,1,43,0,0,1,5,1,1,1,5,4,447,99,82,3,1,1.257999960333109,.4899999867193401,0,0,0,1.257999960333109,12,1.257999960333109,1.257999960333109,0,0,0,12,0,0,0,0,0,0,0,0,0,14.54545468091965,10,0,0,3.636363625526428,0,0,0,0,0,0,0,15.45454555749893,0,0,0,19.09090918302536,0,0,0,0,10,0,28,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,22,52,0,0,0,12,11,0,0,12,12,0,1200,5,3,0,0,51,78,0,129,1200,1329,1,2,1,1,1,0,0,0,1,.5731793,0,.42682073,.90497035,.38950714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0011999999915133,0,0,1,5,0,0,0,6,6,1.6666666,.8888889,0,.11111111,0
010950001999012541157,7,1,1,2,0,.5,0,1,2,1,2,0,0,3.5,.016249999,2,2,0,.0325000006705523,0,32,0,0,0,2,1,1,1,2,1,0,69,56,2,1,.0900000035762787,.0120000001043081,0,0,0,.0900000035762787,4,.0900000035762787,.0900000035762787,0,0,0,4,0,0,0,0,0,0,0,0,0,6.818181753158569,0,0,12,0,0,0,0,0,0,0,0,6.818181753158569,0,0,12,6.818181753158569,0,0,12,0,0,0,5,0,0,6,11,6,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,4,4,0,400,0,60,0,0,8,72,0,80,400,480,1,2,1,1,0,0,1,0,1,.77142859,0,.22857143,.84656084,.13333333,0,22.72727203369141,20,0,0,0,0,0,0,0,0,1,0,6,.0022999999782769,54,54,1,3,0,0,0,4,4,2.5,.83333331,0,.16666667,0
010950001999012551231,5,1,1,2,2,0,1,0,2,1,0,2,0,34,.079999998,2,0,2,.1600000001490116,0,59,1,0,0,3,1,0,0,3,2,215,113,74,2,1,.6599999964237213,.1919999965466559,0,0,0,.6599999964237213,9,.6599999964237213,.6599999964237213,9,0,0,0,0,0,0,9,.6599999964237213,9,.6599999964237213,9,.6599999964237213,22.72727298736572,270,0,0,31.81818246841431,0,0,0,0,0,0,0,0,270,0,0,31.81818246841431,270,0,0,-9.090909957885742,0,0,0,6,0,6,6,6,48,0,600,36,72,0,0,0,0,672,0,18,0,6,300,0,18,0,6,0,18,0,900,0,32,0,0,0,86,0,86,912,998,1,2,1,1,1,0,0,1,1,1,0,0,.91640431,.29090908,12,50,0,0,0,0,0,0,0,0,1,1,0,12,.0090000003110617,0,11,0,4,0,0,0,4,4,3,1,0,0,0
010950001999027010864,15,1,1,1,0,0,1,0,1,1,1,0,0,8,.0049999999,1,0,0,.0049999998882413,1,28,0,0,0,4,3,0,1,4,3,310,40,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010950001999027021393,3,0,1,1,0,1,1,0,1,1,1,0,0,5,.064999998,1,1,0,.0649999976158142,0,25,0,0,0,4,3,0,1,4,3,0,88,44,2,1,.2599999904632568,.119999997317791,0,0,0,.2599999904632568,4,.2599999904632568,.2599999904632568,0,0,0,4,0,0,0,0,0,0,0,0,0,5.909090965986252,0,0,0,5.909090965986252,0,0,0,0,0,0,0,0,0,0,0,5.909090965986252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,400,800,0,0,0,0,1600,0,4,0,8,400,0,4,0,8,4,4,0,400,4,4,0,0,8,16,0,24,416,440,0,0,0,1,0,0,0,0,0,.66666669,0,.33333334,.94545454,.46153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010950001999027031145,4,1,0,3,0,.66666669,0,1,3,.33333334,1,0,0,25.333334,.085733332,3,1,2,.2572000008076429,1,51,1,0,0,7,1,0,0,7,6,830,165,154,6,1,.998800003901124,.5243999871599954,0,0,0,.998800003901124,11,.998800003901124,.998800003901124,3,0,0,8,0,0,0,0,0,0,0,0,0,14.54545485973358,20,0,0,10.90909111499786,0,0,0,0,0,0,0,3.636363744735718,20,0,0,14.54545485973358,20,0,0,0,0,0,8,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,41,0,0,0,52,0,1100,0,61,0,0,0,214,0,214,1100,1314,1,2,1,1,1,0,0,0,1,1,0,0,.83891219,.52503002,0,27.72727203369141,0,0,0,0,0,0,0,0,0,1,0,5,.0148999998200452,0,0,0,24,2,0,0,26,26,2.1666667,.91666669,.083333336,0,0
010950001999027041214,0,0,0,1,1,.5,.5,0,2,0,0,0,0,12,.30000001,1,0,1,.6000000089406967,1,86,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2000000029802322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010950001999027051213,0,0,0,3,0,1,1,0,3,1,3,0,0,0,.096166663,3,3,0,.2884999983943999,1,80,0,0,1,2,1,1,1,2,1,0,9,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.248499991837889,0,0,0,0,0,0,0,0,0,85,0,0,0,0
